coupon_id,item_id,brand,brand_type,category
32,36021,4350,Established,Pharmaceutical
33,36071,2548,Established,Meat
32,36090,56,Local,Pharmaceutical
33,40746,3057,Established,Meat
33,39066,3090,Established,Meat
30,2584,56,Local,Grocery
30,39582,56,Local,Grocery
31,41103,147,Established,Grocery
32,29778,4350,Established,Pharmaceutical
32,33146,56,Local,Pharmaceutical
29,33237,1,Established,Natural Products
32,36344,102,Established,Pharmaceutical
29,46451,4700,Established,Natural Products
33,54880,1278,Established,Packaged Meat
32,54216,5201,Established,Pharmaceutical
32,57172,328,Established,Skin & Hair Care
31,51891,923,Established,"Dairy, Juices & Snacks"
32,58307,4377,Established,Pharmaceutical
32,59536,1149,Established,Pharmaceutical
32,4740,783,Established,Pharmaceutical
32,8603,102,Established,Pharmaceutical
32,55666,56,Local,Pharmaceutical
31,15943,1358,Established,Grocery
30,19446,56,Local,Grocery
29,63526,708,Established,Natural Products
32,62620,4811,Established,Pharmaceutical
29,59803,1073,Established,Flowers & Plants
32,32613,56,Local,Pharmaceutical
32,63627,5357,Established,Pharmaceutical
31,10540,5057,Established,Grocery
31,18160,574,Established,Grocery
32,18257,911,Established,Pharmaceutical
29,21966,602,Established,Natural Products
30,22035,946,Established,Grocery
32,29005,4302,Established,Pharmaceutical
32,29203,56,Local,Pharmaceutical
32,36628,29,Established,Pharmaceutical
29,27286,582,Established,Natural Products
33,27424,2679,Established,Meat
31,3828,4775,Established,"Dairy, Juices & Snacks"
30,7532,1101,Established,Grocery
30,28891,56,Local,Grocery
33,32507,56,Local,Meat
32,36078,4359,Established,Skin & Hair Care
32,62501,1757,Established,Pharmaceutical
30,1667,278,Established,Grocery
29,2070,1487,Established,Natural Products
31,40193,56,Local,Grocery
32,15560,2088,Established,Pharmaceutical
32,58486,232,Established,Pharmaceutical
33,42039,989,Established,Packaged Meat
30,5681,56,Local,Grocery
29,5693,602,Established,Natural Products
29,12635,708,Established,Natural Products
32,21137,189,Established,Pharmaceutical
30,42598,56,Local,Grocery
30,3069,1101,Established,Grocery
33,19668,2944,Established,Seafood
33,23166,989,Established,Packaged Meat
32,23254,2088,Established,Pharmaceutical
33,23337,2937,Established,Seafood
29,26917,1615,Established,Grocery
29,27010,1,Established,Natural Products
29,34089,529,Established,Grocery
32,5146,1470,Established,Pharmaceutical
32,5164,1582,Established,Pharmaceutical
30,16321,278,Established,Grocery
33,49888,56,Local,Packaged Meat
29,33645,1332,Established,"Dairy, Juices & Snacks"
33,22175,56,Local,Packaged Meat
32,29570,56,Local,Pharmaceutical
33,40775,2625,Established,Meat
29,40343,1487,Established,Natural Products
30,40915,1016,Established,Grocery
33,38350,702,Established,Packaged Meat
31,3296,56,Local,Grocery
33,36044,2918,Established,Seafood
32,36050,102,Established,Pharmaceutical
30,52656,1714,Established,Grocery
31,41560,1796,Established,Grocery
33,51327,1643,Established,Packaged Meat
32,1057,1158,Established,Pharmaceutical
30,17395,56,Local,Grocery
31,17455,56,Local,Grocery
32,20980,56,Local,Pharmaceutical
32,21003,1760,Established,Skin & Hair Care
30,43229,946,Established,Grocery
32,57085,4412,Established,Pharmaceutical
31,42218,5177,Established,Grocery
30,42616,278,Established,Grocery
31,24660,1558,Established,Grocery
29,28603,1,Established,Natural Products
32,31717,953,Established,Pharmaceutical
32,31829,2088,Established,Pharmaceutical
32,35465,4378,Established,Pharmaceutical
31,48233,967,Established,Grocery
30,52150,475,Established,Grocery
32,11044,4306,Established,Pharmaceutical
33,14922,2749,Established,Meat
32,49865,4419,Established,Pharmaceutical
33,8141,56,Local,Packaged Meat
30,8223,56,Local,Grocery
32,9726,1342,Established,Pharmaceutical
29,13715,1487,Established,Natural Products
31,17191,133,Established,Grocery
31,32500,1996,Established,Grocery
29,19321,4633,Established,Natural Products
31,19541,1689,Established,Grocery
32,22541,4308,Established,Pharmaceutical
32,32564,1470,Established,Skin & Hair Care
32,56309,328,Established,Skin & Hair Care
33,43253,2625,Established,Meat
29,44162,602,Established,Natural Products
32,48007,866,Established,Skin & Hair Care
32,48047,866,Established,Skin & Hair Care
32,18701,4374,Established,Pharmaceutical
33,25718,56,Local,Packaged Meat
33,42361,2943,Established,Seafood
31,6230,1923,Established,Grocery
32,6236,1162,Established,Pharmaceutical
31,9684,1437,Established,Grocery
32,16666,4807,Established,Pharmaceutical
31,20623,1124,Established,Grocery
32,32977,4377,Established,Pharmaceutical
29,42820,56,Local,Natural Products
31,50,56,Local,Grocery
33,44164,989,Established,Packaged Meat
33,50114,4069,Established,Meat
31,50197,56,Local,Grocery
30,3773,1337,Established,Grocery
32,62370,1757,Established,Pharmaceutical
31,12033,56,Local,Grocery
30,23126,4428,Established,Grocery
32,26407,2035,Established,Pharmaceutical
33,30123,3777,Established,Meat
32,54922,368,Established,Pharmaceutical
33,39112,2635,Established,Meat
31,14,56,Local,Grocery
32,8057,56,Local,Pharmaceutical
30,15226,1016,Established,Grocery
32,18769,783,Established,Pharmaceutical
32,21927,323,Established,Pharmaceutical
29,22032,1,Established,Natural Products
33,29568,3036,Established,Meat
32,29731,4421,Established,Pharmaceutical
32,33037,1342,Established,Pharmaceutical
33,9066,3483,Established,Meat
31,22883,544,Established,Grocery
32,26898,2088,Established,Pharmaceutical
31,6032,1996,Established,Grocery
32,6502,1274,Established,Pharmaceutical
32,6506,158,Established,Pharmaceutical
31,41472,864,Established,Grocery
29,61989,4705,Established,Flowers & Plants
31,870,280,Established,Grocery
32,50832,158,Established,Pharmaceutical
32,59488,4446,Established,Skin & Hair Care
32,9835,56,Local,Pharmaceutical
30,49914,1337,Established,Grocery
32,50771,56,Local,Pharmaceutical
29,59604,602,Established,Flowers & Plants
32,56700,686,Established,Pharmaceutical
31,56764,1193,Established,Grocery
31,57562,5112,Established,Grocery
32,57906,1224,Established,Skin & Hair Care
29,41114,4805,Established,Natural Products
32,7596,1092,Established,Pharmaceutical
32,7620,158,Established,Pharmaceutical
32,7678,328,Established,Skin & Hair Care
30,54279,56,Local,Grocery
33,26603,2703,Established,Meat
33,26729,2680,Established,Meat
31,1105,412,Established,Grocery
30,4451,1337,Established,Grocery
29,54285,56,Local,Natural Products
31,61847,5261,Established,Grocery
33,46676,56,Local,Packaged Meat
33,40872,4180,Established,Meat
32,20543,2035,Established,Pharmaceutical
32,20599,4302,Established,Pharmaceutical
32,24247,2397,Established,Skin & Hair Care
31,27973,387,Established,Grocery
33,27987,3800,Established,Meat
32,28033,686,Established,Pharmaceutical
32,31844,56,Local,Pharmaceutical
32,35425,56,Local,Pharmaceutical
31,38422,544,Established,Grocery
29,9391,1937,Established,Natural Products
32,30517,2088,Established,Pharmaceutical
33,30597,2539,Established,Meat
31,34025,387,Established,Grocery
33,37703,1991,Established,Packaged Meat
32,335,686,Established,Pharmaceutical
30,1125,1075,Established,Grocery
33,9863,2716,Established,Meat
32,13779,4419,Established,Pharmaceutical
32,17456,4365,Established,Skin & Hair Care
32,25084,232,Established,Pharmaceutical
33,28465,79,Established,Packaged Meat
32,28514,4350,Established,Pharmaceutical
30,32261,1308,Established,Grocery
32,8530,4371,Established,Pharmaceutical
32,12057,686,Established,Pharmaceutical
33,15626,1187,Established,Packaged Meat
32,19430,4948,Established,Skin & Hair Care
32,19494,56,Local,Pharmaceutical
31,19518,1796,Established,Grocery
29,10397,602,Established,Flowers & Plants
32,10447,56,Local,Skin & Hair Care
31,10460,2293,Established,Grocery
32,17478,4412,Established,Pharmaceutical
33,14978,989,Established,Packaged Meat
29,29231,1487,Established,Natural Products
32,29247,189,Established,Pharmaceutical
32,32908,1773,Established,Pharmaceutical
31,1447,967,Established,Grocery
31,42364,4817,Established,Grocery
30,43047,56,Local,Grocery
31,45226,412,Established,Grocery
32,62955,4437,Established,Pharmaceutical
32,63298,4728,Established,Pharmaceutical
29,44540,1,Established,Natural Products
30,44442,898,Established,Grocery
30,21340,56,Local,Grocery
32,24751,4380,Established,Pharmaceutical
33,23437,4109,Established,Meat
32,23516,4307,Established,Pharmaceutical
32,26811,1148,Established,Pharmaceutical
32,48931,4302,Established,Pharmaceutical
30,39649,1075,Established,Grocery
30,37393,819,Established,Grocery
29,38741,1,Established,Natural Products
30,52127,56,Local,Grocery
31,11325,4825,Established,"Dairy, Juices & Snacks"
31,14903,56,Local,Grocery
32,25391,597,Established,Pharmaceutical
31,28958,982,Established,Seafood
31,48828,864,Established,Grocery
33,39624,984,Established,Packaged Meat
32,62547,686,Established,Pharmaceutical
32,26504,4346,Established,Pharmaceutical
32,26525,56,Local,Pharmaceutical
29,29931,1,Established,Natural Products
32,51230,56,Local,Pharmaceutical
30,46857,56,Local,Grocery
30,1598,1337,Established,Grocery
30,56970,1512,Established,Grocery
32,5344,4376,Established,Pharmaceutical
29,19732,1312,Established,"Dairy, Juices & Snacks"
32,23218,686,Established,Pharmaceutical
32,27417,1757,Established,Pharmaceutical
32,30743,4350,Established,Pharmaceutical
32,15288,686,Established,Pharmaceutical
32,19159,56,Local,Pharmaceutical
32,22594,686,Established,Pharmaceutical
31,58096,1441,Established,Packaged Meat
32,60756,816,Local,Pharmaceutical
32,48234,1128,Established,Pharmaceutical
32,48297,4412,Established,Pharmaceutical
29,49451,4700,Established,Natural Products
32,51281,56,Local,Pharmaceutical
29,28836,602,Established,Flowers & Plants
30,28865,56,Local,Grocery
30,32412,56,Local,Grocery
29,32509,1294,Established,Natural Products
32,35939,56,Local,Pharmaceutical
32,63021,108,Established,Pharmaceutical
32,63062,1470,Established,Pharmaceutical
29,14778,602,Established,Natural Products
33,22306,3661,Established,Meat
29,47279,56,Local,Natural Products
33,46364,4700,Established,Packaged Meat
32,49657,1766,Established,Skin & Hair Care
32,50509,1776,Established,Pharmaceutical
29,7279,1,Established,Natural Products
29,10981,4558,Established,Natural Products
30,17988,475,Established,Grocery
31,18022,4477,Established,Grocery
31,21880,224,Established,"Dairy, Juices & Snacks"
31,51924,2212,Established,Grocery
32,33970,1776,Established,Pharmaceutical
31,33989,1124,Established,Grocery
29,33992,4468,Established,Miscellaneous
32,34068,1757,Established,Pharmaceutical
29,42597,1,Established,Natural Products
33,3201,4114,Established,Meat
32,61755,2088,Established,Pharmaceutical
32,61766,4419,Established,Pharmaceutical
31,56682,1193,Established,Grocery
29,12844,602,Established,Flowers & Plants
32,16428,1583,Established,Pharmaceutical
32,20506,2088,Established,Pharmaceutical
32,2083,4346,Established,Pharmaceutical
32,23828,4278,Established,Pharmaceutical
29,24019,1,Established,Natural Products
32,34573,562,Established,Skin & Hair Care
29,38663,1,Established,Natural Products
32,55710,2134,Established,Pharmaceutical
32,46091,4375,Established,Pharmaceutical
31,57993,1996,Established,Grocery
31,14665,1354,Established,Grocery
32,33000,1672,Established,Pharmaceutical
32,27246,1878,Established,Pharmaceutical
33,27329,56,Local,Seafood
31,31103,4579,Established,Packaged Meat
32,34518,183,Established,Pharmaceutical
33,41634,1027,Established,Packaged Meat
32,37768,115,Established,Pharmaceutical
30,41647,634,Established,Grocery
31,45332,1378,Established,Grocery
30,40223,681,Established,Grocery
32,42121,4376,Established,Pharmaceutical
32,15958,56,Local,Pharmaceutical
32,16032,316,Established,Pharmaceutical
33,50522,1991,Established,Packaged Meat
29,49466,4700,Established,Natural Products
33,50130,3660,Established,Meat
32,50190,56,Local,Pharmaceutical
29,9209,1312,Established,"Dairy, Juices & Snacks"
33,56203,1187,Established,Packaged Meat
32,7495,4358,Established,Skin & Hair Care
31,11257,939,Established,Grocery
29,29528,1,Established,Natural Products
29,29544,2839,Established,Flowers & Plants
32,33301,56,Local,Skin & Hair Care
30,36688,387,Established,Grocery
32,36814,1041,Established,Pharmaceutical
30,3646,461,Established,Grocery
33,59795,56,Local,Packaged Meat
30,14900,56,Local,Grocery
32,15019,56,Local,Pharmaceutical
31,25776,1105,Established,Grocery
31,47505,4817,Established,Grocery
32,346,56,Local,Pharmaceutical
30,48552,634,Established,Grocery
31,54030,752,Established,Grocery
33,50334,3197,Established,Seafood
33,46123,4146,Established,Meat
30,43059,56,Local,Grocery
29,2202,1,Established,Natural Products
31,54784,1358,Established,Packaged Meat
32,41438,115,Established,Pharmaceutical
29,51441,1,Established,Natural Products
33,53434,350,Established,Packaged Meat
32,4437,56,Local,Pharmaceutical
33,8211,3365,Established,Meat
33,25799,3789,Established,Meat
31,29178,56,Local,Grocery
33,32662,984,Established,Packaged Meat
30,38745,56,Local,Grocery
31,53121,1558,Established,Grocery
32,35928,4401,Established,Pharmaceutical
32,55496,368,Established,Pharmaceutical
33,61187,1142,Established,Packaged Meat
29,41509,582,Established,Natural Products
29,6719,741,Established,Flowers & Plants
31,46177,4700,Established,Packaged Meat
33,10811,2647,Established,Meat
32,50601,1776,Established,Pharmaceutical
32,54217,4513,Established,Pharmaceutical
31,59005,864,Established,Grocery
30,44809,56,Local,Grocery
32,7360,866,Established,Skin & Hair Care
33,7398,3211,Established,Meat
32,11356,4425,Established,Pharmaceutical
32,15147,4353,Established,Pharmaceutical
30,553,56,Local,Grocery
31,1240,56,Local,Grocery
32,46627,56,Local,Pharmaceutical
31,56080,1923,Established,Grocery
33,43142,1596,Established,Packaged Meat
32,4346,4302,Established,Pharmaceutical
32,7810,1470,Established,Pharmaceutical
32,11532,158,Established,Pharmaceutical
32,11559,686,Established,Pharmaceutical
29,48111,4700,Established,Natural Products
32,48128,4419,Established,Pharmaceutical
31,15351,714,Established,Grocery
32,15413,316,Established,Pharmaceutical
31,15526,176,Established,Bakery
31,26458,982,Established,Seafood
32,48765,562,Established,Pharmaceutical
31,40320,133,Established,Grocery
31,43158,1587,Established,Grocery
32,9763,4412,Established,Pharmaceutical
33,9788,4154,Established,Meat
29,20275,1294,Established,Natural Products
32,20390,4489,Established,Pharmaceutical
31,39034,544,Established,Grocery
29,61578,1005,Established,Flowers & Plants
32,20394,562,Established,Skin & Hair Care
32,20436,158,Established,Pharmaceutical
33,20461,809,Established,Grocery
30,39955,1337,Established,Grocery
31,11760,1996,Established,Grocery
32,11766,1760,Established,Skin & Hair Care
32,18959,953,Established,Pharmaceutical
32,26009,4453,Established,Skin & Hair Care
33,40745,3392,Established,Meat
33,48743,56,Local,Seafood
33,23468,702,Established,Packaged Meat
30,30600,56,Local,Grocery
30,47717,209,Established,Grocery
32,49691,1162,Established,Pharmaceutical
32,47832,328,Established,Skin & Hair Care
29,54816,602,Established,Natural Products
29,55525,1475,Established,Natural Products
31,51190,56,Local,Grocery
32,52721,2134,Established,Pharmaceutical
32,56653,1228,Established,Skin & Hair Care
30,5129,254,Established,Natural Products
29,5129,254,Established,Natural Products
32,52448,866,Established,Skin & Hair Care
31,52573,4784,Established,"Dairy, Juices & Snacks"
30,48548,56,Local,Grocery
29,9968,2156,Established,Natural Products
33,46138,4700,Established,Packaged Meat
33,40068,56,Local,Packaged Meat
32,25845,4301,Established,Pharmaceutical
30,25872,1075,Established,Grocery
29,58566,71,Established,Garden
30,655,56,Local,Grocery
33,52883,711,Established,Seafood
31,52883,711,Established,Seafood
33,54521,2915,Established,Seafood
29,58205,5307,Established,Garden
29,58263,529,Established,Grocery
32,60404,56,Local,Pharmaceutical
29,13060,602,Established,Flowers & Plants
32,13082,56,Local,Pharmaceutical
30,3424,278,Established,Grocery
31,58065,544,Established,Grocery
32,22640,2134,Established,Pharmaceutical
30,22788,56,Local,Grocery
31,26207,892,Established,Grocery
32,29786,1969,Established,Pharmaceutical
32,33553,2088,Established,Pharmaceutical
29,2075,602,Established,Natural Products
29,51168,2004,Established,Natural Products
